userId,lang_count,counts_details,counts_pictures,counts_kisses,whazzup_len,cluster_4,cluster_5
55243537c86da130738b46b3,1,0.0,1,4,0,2,2
552456cc160ba0e0528b4a85,3,0.8,4,20,36,2,2
55246679c76da1c8528b4ce1,1,0.27,3,26,0,2,2
5524f0ca170ba024488b464a,1,0.31,6,72,25,2,2
552535cd1b0ba07f6c8b47ee,1,0.27,4,151,89,2,0
55253cae066ea1187c8b4bbe,1,0.65,1,7,0,2,2
552540efcd6da183538b45ad,1,0.96,5,177,0,0,0
552562bccb6da10b518b45b6,1,1.0,4,19,40,2,2
55257d04c66da1af3d8b4ae1,1,0.96,6,5,21,2,2
552586df066ea106028b48aa,1,0.69,3,3,2,2,2
55258b37e86da1630c8b4596,1,0.96,5,54,0,2,2
552597af160ba08e5a8b4899,1,0.15,3,10,19,2,2
5525b0c8066ea1442a8b46e9,1,0.2,1,19,0,2,2
5526bfd9150ba06a658b4684,1,0.19,2,26,0,2,2
5526c032066ea1938a8b4809,1,0.81,8,27,67,2,2
5526c17bc86da12b598b462c,1,0.8,3,3,0,2,2
5526c2fbc76da10f308b4b85,1,0.0,1,236,70,0,0
5526cebb1c0ba0b29c8b458d,1,0.42,2,16,0,2,2
5526f1c6076ea1052e8b45ee,1,0.73,6,22,45,2,2
552700d3c96da190238b497f,1,0.58,2,29,0,2,2
552770e7190ba0925e8b48b3,1,0.31,5,84,10,2,2
5527aa97cb6da170738b4a38,1,0.65,5,18,0,2,2
5527d0710a6ea13e458b4e1b,1,0.85,5,36,11,2,2
5527e0c0076ea191838b483e,1,0.35,4,55,0,2,2
5527f8dec86da170418b4fce,1,0.92,9,13,0,2,2
55280e0c086ea1cb418b49b3,1,0.96,5,216,0,0,0
5528482c160ba040028b45fc,1,0.73,3,15,17,2,2
5528985fc56da1d4048b4571,1,0.73,2,2,0,2,2
55291a40170ba001398b48a0,2,0.65,2,24,0,2,2
552926faca6da1d6558b4e5f,1,1.0,4,63,41,2,2
55293279190ba06b608b4e99,1,0.73,9,79,46,2,2
55296e78c46da11c4e8b45d4,1,1.0,2,327,17,0,3
552982d61a0ba02a598b477d,1,0.0,1,6,0,2,2
55298e13c56da1c8388b4593,1,0.54,8,96,0,2,2
55299a05c56da10d7e8b4571,1,0.85,8,69,90,2,2
5529ac13c86da1314b8b45e1,1,0.46,5,27,0,2,2
552a092aca6da179218b4672,1,0.5,3,42,0,2,2
552a1cff190ba04c1a8b4cc8,1,0.77,3,4,0,2,2
552a390b140ba0bc268b4ec2,1,0.0,2,162,0,0,0
552a4835140ba0ba548b4755,1,0.73,3,27,69,2,2
552a49b0086ea1b2628b47e3,1,0.92,5,10,23,2,2
552a63aac66da1dd018b4fdc,1,0.58,3,40,0,2,2
552a6cc0ea6da12e818b45dc,1,0.42,3,117,55,2,0
552a76a2e86da1dd708b4d4b,1,0.54,3,8,66,2,2
552a8a0bc76da1e6338b4bbf,1,0.46,1,4,0,2,2
552a8b41c66da1b2108b4e0d,1,0.81,5,33,6,2,2
552a8e150a6ea1999e8b4a44,1,0.46,4,54,0,2,2
552aa2b6e66da1021f8b45b1,1,1.0,1,2,0,2,2
552abb2eea6da14d6a8b4784,1,0.58,4,38,24,2,2
552ac72d0b6ea180838b47cd,1,0.23,1,21,2,2,2
552acaaeea6da1c8948b49ab,1,0.54,6,37,3,2,2
552ad753190ba0cb0b8b4591,1,0.96,7,22,36,2,2
552ad790cb6da1c6978b45de,1,0.08,4,24,23,2,2
552b0850553fcbb97e3a7021,0,0.0,3,17,53,2,2
552b9704096ea1813a8b45d1,1,1.0,2,32,0,2,2
552b9ec6c96da11f238b489f,1,0.65,3,36,86,2,2
552c0666c86da10c508b4908,1,0.88,2,5,2,2,2
552c20520b6ea1d2078b45d5,1,0.65,4,49,38,2,2
552c21391a0ba09f078b4b10,1,0.62,2,6,0,2,2
552c25e2160ba019788b4966,1,0.92,5,14,20,2,2
552c2b46ca6da149758b4aa1,1,0.73,7,60,0,2,2
552c3c9ecd6da192748b45d3,1,0.42,2,8,35,2,2
552c59cd553fcb63335cac0c,0,0.0,2,7,27,2,2
552d132dc46da1832c8b4676,1,0.4,2,5,0,2,2
552d56741b0ba076108b46be,1,0.69,1,13,41,2,2
552d67deca6da11c1a8b48e1,1,0.62,4,26,17,2,2
552d6c44c46da140558b4644,1,0.0,1,14,0,2,2
552d6c85c66da11d1d8b469f,1,0.0,0,0,0,2,2
552d8724c56da15c228b45c0,1,0.38,7,32,0,2,2
552e2ba2e96da152398b463c,1,0.42,4,15,50,2,2
552e3d25cc6da1785c8b458d,3,0.85,6,13,33,2,2
552e5b6b1b0ba0630a8b46de,1,0.04,1,0,0,2,2
552e5e86170ba025288b4e89,1,0.23,1,6,0,2,2
552e8756ea6da13c088b47c9,1,0.5,1,15,0,2,2
552e93e8140ba096418b46c6,3,0.6,2,18,0,2,2
552ea8db076ea1b1788b46db,1,0.96,3,3,30,2,2
552ebb3bea6da15f738b474e,1,0.54,4,100,0,2,2
552ebf6b140ba018508b4584,1,0.38,3,31,0,2,2
552ec02ccc6da1af078b45a7,1,0.92,2,11,47,2,2
552edbf31b0ba0403b8b517b,1,0.0,0,15,41,2,2
552efceb553fcbd9280352ba,0,0.0,1,6,0,2,2
552f6f48c46da14c298b46cb,1,0.88,11,82,26,2,2
552fe25bc96da11c548b4584,1,0.1,4,11,0,2,2
552fe5ea0a6ea12c608b4848,1,0.54,3,51,28,2,2
55300145c76da182088b4676,1,0.31,4,40,35,2,2
553016afc86da11b128b48ea,2,1.0,4,15,0,2,2
55301f5c160ba05f4c8b4571,1,0.0,1,6,0,2,2
5530362a1c0ba000988b46a2,1,0.92,2,4,15,2,2
553043dc140ba0cd2c8b460b,1,0.73,10,19,0,2,2
5530b37a096ea1fa148b4661,3,0.5,6,159,83,0,0
5530f4f01b0ba0810d8b4a4c,1,0.88,2,4,0,2,2
5530f693c86da1080e8b484c,1,1.0,4,28,0,2,2
5531042b0c6ea11f608b4a08,2,0.69,3,16,0,2,2
553109dc180ba0eb388b45b3,1,0.42,0,6,12,2,2
553110e60a6ea18e8a8b4b48,1,0.0,1,0,0,2,2
55312c1de56da1279d8b460e,1,0.62,3,13,79,2,2
55312f32150ba098548b4849,1,0.3,1,11,0,2,2
55313b53160ba0cd748b476b,1,0.88,5,10,0,2,2
5531520a066ea1fc3a8b4576,1,0.54,4,37,0,2,2
55315ac3c46da1714c8b4b59,1,0.27,3,16,0,2,2
55316c4acd6da194978b4577,1,0.0,2,15,89,2,2
55317a56ea6da17d948b4945,1,0.35,4,14,59,2,2
55318eb7e76da1a9898b45f8,1,0.0,2,33,79,2,2
55319fee553fcbdb1930c7e7,0,0.0,3,10,44,2,2
55323928e86da15e958b4c36,1,0.85,7,19,52,2,2
5532463dea6da193108b4f8e,1,0.6,2,7,0,2,2
5532526c160ba0a36f8b4c4a,1,0.0,1,7,0,2,2
553271f0190ba0aa298b4648,1,0.54,4,22,0,2,2
553279911c0ba0d36f8b48d9,1,0.81,1,26,38,2,2
55327e98c76da15f4d8b49d1,1,0.0,7,0,0,2,2
5532940e0c6ea197178b4936,2,0.2,4,16,0,2,2
5532ae1cea6da197318b46d9,2,0.3,3,9,0,2,2
5532bc78ec6da1fe968b499e,1,0.0,2,3,0,2,2
5532f18b553fcbe7534a9eca,0,0.0,1,1,33,2,2
5532f1a9553fcbe7534a9f51,0,0.0,1,2,0,2,2
5532f9a6e86da15c598b4be6,1,0.58,4,24,17,2,2
553368e9e96da1a4098b4bd3,4,0.8,3,4,0,2,2
5533745b066ea17d148b4f27,1,0.77,2,8,38,2,2
553385941c0ba0f6798b4584,1,0.54,2,5,24,2,2
55338dab1c0ba0847e8b4bf9,2,0.6,2,6,0,2,2
5533a18fc56da199048b4693,1,0.96,4,14,0,2,2
5533bda9140ba01d348b462a,1,0.69,3,1,5,2,2
5533c53ee76da190698b45d7,1,1.0,2,46,29,2,2
5533e4e0086ea13f058b480d,1,1.0,3,17,19,2,2
5533f38acd6da1a5628b45c7,1,0.96,4,60,84,2,2
55340d28e86da1f76a8b4605,1,0.0,4,42,0,2,2
55341befed6da1052a8b47be,1,0.7,1,2,0,2,2
553445ed0b6ea10d298b460e,1,0.65,9,20,61,2,2
55369026e96da14c838b495c,1,0.0,4,8,0,2,2
553759c50b6ea15a778b5183,1,0.0,1,2,0,2,2
55375fdfed6da1c4988b4794,1,0.5,1,9,0,2,2
55377ace1c0ba02c448b4c13,1,0.0,4,10,0,2,2
5537f55c1c0ba0bc2e8b4c92,1,0.4,3,4,0,2,2
553806eac76da1c86e8b45ab,1,0.88,2,5,2,2,2
5538ffdced6da1477a8b4577,1,0.7,2,35,0,2,2
553940c9c86da1067a8b4a9e,1,0.6,1,0,0,2,2
55394c4bc46da18f088b474c,3,0.6,2,7,0,2,2
553963870c6ea1ba1f8b48c2,1,0.0,1,1,0,2,2
553a97b9c76da18f488b4a56,1,0.0,1,5,0,2,2
553bcfb7170ba0fd358b4890,4,0.7,4,2,0,2,2
CRY0HaQXrVG0M5KpAEJr35iE4XUAFXQ9hy2NaGT2XyxXIL8fefhUCpllw==,2,0.96,9,143,24,2,0
CRY14a1Hq8PbPcHH6U1sBAdAZrORDhROWycfZL6ahAMD90syE9m6Ebjdg==,1,1.0,7,507,45,1,3
CRY2mFLzMyhzHARhJXYc0YTkup7pyrEG0OTz+mcGcIAZ0CuvjYXGd1Spw==,1,0.85,1,15,0,2,2
CRY5RO0lgr3aI+zZ2pMofjnaT0lx1dANXjbL5uWGBxDpBsPZIIihc6j0w==,1,0.85,6,95,16,2,2
CRY8ewgkIz8Bc5zolbHipFKd8z3jBxHv5pFTT8hCyKRdRyXiugVQ4sVCQ==,1,1.0,7,507,45,1,3
CRYBTeGPmeeNsFVz6hFsY2ppgzepTomOpwosXCb+a3oNYJctVuGB8Yvrw==,1,0.85,0,15,0,2,2
CRYD9aqbjvGZ0z5SI4l5PoAibqPA2+rxkjCB1ZWbjqTq4fBcxlalnrsEA==,1,0.9,4,52,0,2,2
CRYHPhsvdgUMTf2cMK7bUvVTi6q6UtsMgVFI25Wr8twk3q9G2c98hWJIg==,1,0.85,0,15,0,2,2
CRYILdlSbt0mb+4bwDDP2Ejv6iIpIAVEsUpQnSo2eaOBXRixp7sFgQKNw==,1,1.0,8,46,89,2,2
CRYIv7JcIOj2tNBTbrqrERjY6UQ1R2cA9uGqsu+nGjs9xPL3GPmi3hSCQ==,1,0.85,0,14,0,2,2
CRYJYnqyL1PDEbMcLSIiFS8qHGqjKs8qJ4nd+t8OA8UdXZkBOnEs9kcrw==,2,0.46,6,100,0,2,2
CRYJf7bPpRxAggPY2ot7U8hTF1qwSuZFejEfJeKAIX0DVXm+7WkjAymQA==,1,1.0,7,581,45,1,3
CRYMBV591hyw7hCyQNwhH1AY2Oil7kDJzHE5lvXLw8yXkOMveWSWKRDUQ==,2,0.96,9,143,24,2,0
CRYNQKlG34+gqZQQ4IMnOn3ulcfVMJZh+OaA+r9ui+GCZNa8Eo5V+LzQQ==,1,0.9,4,52,0,2,2
CRYO0Yw0UFMT9CiR3SUbDGZ5gVfgUj2be6wVPQogLasfIJQy5KWUDvEnQ==,1,0.85,0,14,0,2,2
CRYSX2nLy6ysjhcVVt0JYFMNoQ91TJZH4Gowg4M+vycybyhwESAXV8ceQ==,1,0.9,4,52,0,2,2
CRYUQWs6A6jIzw5rJafo9UmEVMw3xsi+uXd5IbHwzvXwFOD2VClwXm5Iw==,1,0.85,6,99,16,2,2
CRYUeFme1yutTSpdjOM5S9LPaGI4qhaqgsjI7WNxrjfa0a5GaIZpCewag==,2,0.96,9,143,24,2,0
CRYVOrW7zgSV+NPGili4nZeREmQ0rAAXCZunTXp9KRLat12bumPHz3G9g==,1,1.0,8,46,89,2,2
CRYVkZeBW22wzPGbfBV8aKJhLLrGtycAHPjNbmDqmARUnGWumYYn0QhPA==,2,0.46,6,109,0,2,0
CRYXiXMVfnq9pe6stAiV1bEISGIQwYrpD9kLTz8rRFXJlNgVQw9klGckA==,1,0.85,0,14,0,2,2
CRYZ9o83UnMmI3MrYtgGQh+++9ZuAUJ8sd9SThXyoXjj9vLThzPSfOugA==,1,0.85,6,99,16,2,2
CRYZcn9t2PBykkNtxDcS59y2suJEIWD7npE+8xUW27Md03ZPtQ2pnfSMw==,1,0.08,5,132,86,2,0
CRYb7dn9njY3WeLxKNW3UkXAhcCw1yMH8vnMfAMJ6GtkbtpMQMbb95PEQ==,1,0.85,6,99,16,2,2
CRYbrX0C8ToNrsDqLPf+kLsCSuDY0TOhyKSo3Phw98sbl+fZjo3hXfC3g==,2,0.96,9,143,24,2,0
CRYh85FHVOVnoSBVt1z9Tr+Jg3UVL38mxxokz44W2mBzwhefSFromNJng==,1,0.85,0,15,0,2,2
CRYjVoExakQY+sSh1MtTX+7zd+wUrQQhscf19rfPA6FQ+6MJ7xq8TFjFA==,2,0.46,6,109,0,2,0
CRYmAywsqgqLYDjbBFufmAFnG9KPpBmUQtsIILeSnF6scyChH7XhUSOmw==,1,0.08,5,132,86,2,0
CRYnQ8jqFeEKyRG3vSgIEN1qFRV5Hy55UvyRCioiezeR51H921Ekv7wlg==,1,0.92,5,83,67,2,2
CRYormJBuzbU7bUTli2iANtS2EeZbUmYbEPYGshsSvU1rajplrdPCmOuw==,1,1.0,7,524,45,1,3
CRYpqdvArmIAcGLLty4C84hLHZiijGz07Y7EcrT6XNmUQVABgLzpzYAFg==,1,0.85,0,15,0,2,2
CRYq7MGpxHpEKfWhmwJygGmRNadHkC9XxPjktwvaiLm6Te2qcCzBYw1uA==,1,1.0,8,43,89,2,2
CRYqKLbQ1+pd5CVSmGGccV+EggT4oGRmaXWhnn5jhMg9JzwX9mKCVLEhg==,1,0.85,1,15,0,2,2
CRYrwoeAFyMXYTvu24f8xxnCZa0B8UkGdWJva08acmqHfDycuKLDRTv5w==,1,0.08,5,132,86,2,0
CRYsH4q+r4fCkC8+leJqDdJQtbUNQGCyqLx36aDsEzC5b9Ukm+dNZtVJA==,2,0.96,8,142,24,2,0
CRYu9vQnJ8lHU2pVpimKJGIyTHqR73rAu8hg21rtn340Ys4L7GojxBYhw==,1,0.85,6,98,16,2,2
CRYuikFTcdFDsGDJugu3PyvSonM1LYwyviJXvZBUayBMgI9AFhiGhPiMg==,1,1.0,7,563,45,1,3
CRYv9Qg5MTSHaqrTK2CMe9cPRNACAFdYDi7BEgoQTyljzzefNEeEJuVkw==,1,0.9,4,52,0,2,2
CRYwD9ZmbjDXJu8li2DPXI0UseBJt2lovQBWnbKcGDVVcsxT5BWhryg7w==,1,0.9,4,52,0,2,2
CRYy3Jyp0eCGRSc1WeQQOIYKh3KP6JnmWUeJRLnFXhLt5rjJzg4xtv9ew==,1,0.9,4,52,0,2,2
